Time	SH	UST	L	sigW	sigU	sigV	WS	WD	airT	Pair	z_sonic	z0	d
06-Jan-2022 17:30:00	-20.6673778729513	0.134624257389595	10.345490051129	1.68088762924209	3.11819063700829	2.82093461014602	1.48542576304866	170.455832989973	-1.27682203984294	101494.153338945	2	0.0236590793618324	0.0466666666666627
06-Jan-2022 18:00:00	-34.5086444722545	0.193378698486391	18.3739059822267	1.70460965218815	3.05579027116148	2.97487484341311	1.97693013172557	177.465889174503	-1.12841328283895	101462.556981556	2	0.032722137965513	0.0466666666666627
06-Jan-2022 18:30:00	-33.3404914525407	0.202611802080995	21.8815020396906	1.62469823118308	3.06283198504942	2.92228656609056	1.9728316151059	180.767370847905	-1.03355522838016	101483.342096961	2	0.039745300601982	0.0466666666666627
06-Jan-2022 19:00:00	-31.2404084355284	0.220047958700357	29.9276110983116	1.56592061912767	2.68254744301545	2.74639393270119	1.93420657682436	183.89143339216	-0.919612821771805	101481.959739076	2	0.0580508775172815	0.0466666666666627
06-Jan-2022 19:30:00	-27.6610836034176	0.193132523143596	22.849530143247	1.62347100951652	3.15749579312007	2.83634438627359	1.82140544102558	179.369239867436	-0.955027856617288	101403.083499772	2	0.0449229729502141	0.0466666666666627
06-Jan-2022 20:00:00	-17.2113301100319	0.190715708069378	35.3842784790189	1.63416501835853	2.89704920541985	3.05474086770559	1.98783199676385	175.840213602529	-0.776241888526423	101327.794731488	2	0.0302074335871229	0.0466666666666627
06-Jan-2022 20:30:00	-11.9205593971829	0.210606252969832	68.9391023723109	1.5791949455089	2.84021333939458	2.78782303783019	2.11311891715845	172.195892085264	-0.221835425285765	101361.240445972	2	0.0353002676656787	0.0466666666666627
06-Jan-2022 21:00:00	-21.0605874500808	0.225302519073859	47.7978313140993	1.40819707099943	2.77348330569709	2.76513977184101	2.10866084933798	167.786913689163	-0.0759641554433215	101347.162598204	2	0.0462284636605694	0.0466666666666627
06-Jan-2022 21:30:00	-18.2746626752591	0.269799232662652	94.6007817477684	1.46013355431247	2.58845584649911	2.55506344622836	2.31933107346714	167.298329273423	-0.0499105357330779	101355.54853875	2	0.0627205831321565	0.0466666666666627
06-Jan-2022 22:00:00	-18.0410117155514	0.254999824212431	80.9867306323645	1.5065175622792	3.19512989504414	2.59214498308266	2.20811861460816	174.206461008135	0.22260483870967	101327.840112202	2	0.0611649756410397	0.0466666666666627
06-Jan-2022 22:30:00	-15.6154575541744	0.236216700165881	74.4749884062442	1.5728633610836	3.02598001798599	3.03455576084901	2.33188921974363	169.019656271428	0.586835181027166	101297.260033679	2	0.0376586919709808	0.0466666666666627
06-Jan-2022 23:00:00	-19.490795717795	0.2247667950181	51.424476082072	1.7602075981094	3.09163250760328	3.24698370672809	2.38812303269762	167.590830387976	0.693769905296383	101101.403016485	2	0.0278640017913864	0.0466666666666627
06-Jan-2022 23:30:00	-19.4870871813419	0.256828570633782	76.7489448233169	1.57439716236225	2.99912848295865	2.89823592918976	2.56458341171296	162.263850134687	0.748223610331293	101100.133352049	2	0.0359834376183761	0.0466666666666627
07-Jan-2022 00:00:00	-14.6777680941243	0.267571745239239	115.254392692423	1.52515305797688	3.31767337869323	2.83937027950603	2.81816915541344	162.371897944938	0.815977116383537	101098.985680191	2	0.0289143443823759	0.0466666666666627
07-Jan-2022 00:30:00	-21.5057442273282	0.282082543380099	92.240092397146	1.56960999050692	2.99865342982557	2.96766960138558	2.72674031678344	163.921401438612	1.03611105265008	100984.587323301	2	0.040882725281935	0.0466666666666627
